""," Features ","BALANCE","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PAYMENTS","Kmeans_model.cluster"
"3955","3955",-0.586709770457235,0.865386598804591,0.728211388207691,0.518946472179187,0.0477736733873229,1.04699106147981,2.6229854484777,1.35846856312293,0.190963756254781,-0.0412949766947811,0.4569090290219,3
"3956","3956",-0.362098773716789,3.09990886350798,4.23686613194021,-0.576623087310342,-0.364953593696401,1.04699106147981,2.6229854484777,-0.595107136763626,-0.211726051553198,-0.21878518433699,2.29902404272527,1
"3957","3957",0.773423810585764,2.12045422495099,2.76495621257129,-0.217843162735206,0.0803713496473475,1.04699106147981,2.6229854484777,1.35846856312293,0.701376217333036,0.776775907205295,1.6884987259416,4
"3958","3958",-0.748162773312515,-0.513179948029241,-0.229804975631283,-0.428258153428302,-0.290329971831009,-0.276076638236947,-0.63568990680454,-0.595107136763626,-0.570003948431538,-0.290825547376088,-0.496727627234603,2
"3959","3959",-0.698717822757539,-0.341550013877726,-0.171322390228987,-0.296159294041607,-0.647827674069971,-0.396352922007611,0.820743209121119,-0.618623628027832,-0.591802349376522,-0.48759804473685,-0.40334278677895,2
"3960","3960",-0.596147638198026,-0.236935666511167,-0.364232691461767,-0.114700466815971,-0.263722012238505,-0.653588683399905,-0.880160842969388,-0.833670358446712,-0.991556326838602,-0.742625515678298,0.0873163797098457,2
"3961","3961",-0.231827231292318,-0.370333925699045,-0.33512732383509,-0.48803794914973,-0.163185773903172,0.253151076721745,-1.01154135706252,0.242140070186158,0.200299391444065,0.137119986394097,-0.467062395755918,3
"3962","3962",-0.55797269734892,-0.545915787809089,-0.437734577798919,-0.502358256376086,0.247868025622063,-1.59914116259377,-0.681127306144481,-1.61888217097939,0.454534729700829,0.000324425261422972,-0.516528203584946,2
"3963","3963",-0.753498997158632,-0.62748583108123,-0.544069671245651,-0.373621452833541,-0.480876415236063,-1.86375660775308,-1.01154135706252,-1.46944330997237,-0.79814322989404,-0.454919288839294,-0.393578818233783,2
"3964","3964",0.186763241400814,-0.505243276577532,-0.299685674769499,-0.409230668157315,-0.271682491171504,-1.06991662299501,-0.567552384862311,-0.874191771739439,0.303894327461429,-0.0938386081201122,-0.42462905952855,2
"3965","3965",-0.718480800597858,-0.233493146209746,-0.0304589474734031,-0.555135660883719,-0.626402425271961,-1.26236248746,-0.260606099429724,-1.6343579847951,-0.785410026697833,-0.530489671682442,-0.472690494179347,2
"3966","3966",-0.0528969382152962,-0.450366326776171,-0.47191458800855,-0.428348064758584,-0.486679213136786,0.782378791680436,-0.35071722016333,0.800302642160129,-0.17203436979034,-0.285007616533377,-0.468648740071698,3
"3967","3967",-0.257837275097643,-0.624790269306432,-0.297631597098828,-0.695834272348354,-0.114364581681961,-1.86375660775308,-0.791199348789939,-1.71143897868922,0.454534729700829,-0.148265562926521,-0.531765658489579,2
"3968","3968",0.329803210892496,-0.577329630335906,-0.492735488202401,-0.694440646728979,0.538204906206644,-1.59914116259377,-1.01154135706252,-1.71143897868922,0.205220858105708,0.0797914113592452,0.670373341970238,2
"3969","3969",0.109953030645421,0.379891937961077,0.299601943388149,0.143255503924225,-0.482521010441516,0.781687993268465,0.964868754498853,0.701188483979414,-0.991556326838602,-0.742625515678298,-0.208336157326059,3
"3970","3970",-0.668800211310886,0.0805890238561672,0.37898005199465,0.728312736167819,-0.338298070589481,1.04699106147981,2.6229854484777,1.17817810057347,-0.725003228556068,-0.564467304256367,-0.108329004551188,3
"3971","3971",-0.216482784427376,-0.50996871356709,-0.37226317565285,-0.420559495772882,-0.115221456318173,-1.59914116259377,-0.57929011015833,-1.43235434371341,0.918308664295922,0.334737708299754,-0.260537431990036,2
"3972","3972",0.22942860114078,1.22912336072904,1.46211298057042,0.0412812911383126,0.129488525141078,1.04699106147981,1.96216131157851,-0.595107136763626,-0.353274146213689,-0.239966207276421,0.558305919992121,3
"3973","3973",-0.527696072542538,-0.467064745979353,-0.381552950858225,-0.317700933929958,0.166666851443441,-0.540688908036323,-0.788503822159167,-0.595107136763626,-0.991556326838602,-0.594035527490353,-0.452566448491867,2
"3974","3974",0.156590576669591,0.788828016395995,0.6089029061051,0.554819921729155,0.2206627003287,0.377269587139702,0.379496107601288,0.387248599178058,-0.509522118415974,-0.594035527490353,-0.355163979503302,3
"3975","3975",-0.241776953768265,-0.0921387767807937,-0.119167952838982,-0.218252383756436,-0.610037844746968,-0.263889066154972,-0.0239091661609154,-0.394242424044391,-0.0274936943575724,0.000324425261422972,-0.543151253635575,2
"3976","3976",1.60035847690304,0.783757611018915,0.455199912235223,0.825333850967885,-0.522541296981174,0.960768854471904,0.87427348906784,1.17659378604436,-0.0274936943575724,-0.445445539302409,-0.175160892074096,3
"3977","3977",-0.727136408785106,-0.428717449774404,-0.235273996845785,-0.225766598716331,-0.634367666974551,0.782378791680436,-0.197959504823488,1.07938727713594,-0.991556326838602,-0.742625515678298,-0.460389922776,3
"3978","3978",-0.513782114714668,-0.0726876505591156,-0.280676422535643,0.125404579533667,-0.361330501640477,0.517763346521121,-0.681127306144481,0.242140070186158,-0.560376396133476,-0.565405635863333,-0.449093858538582,3
"3979","3979",-0.0705347927230909,-0.560232736783406,-0.456398220062501,-0.576232472901084,-0.3791467518782,-1.81083288364923,-0.945457753891537,-1.71143897868922,0.449220881172283,0.0467706852494534,-0.458456920178963,2
"3980","3980",-0.551055055297214,-0.442315566297794,-0.419211209353996,-0.505971997341781,0.0983395976680548,-0.105021485891172,-0.55790213445367,-0.0490302649116032,0.454534729700829,-0.296855551114465,-0.510819755511571,2
"3981","3981",1.11834671218124,-0.0716375534503248,-0.292881532877194,0.630301654733786,-0.232423814331061,-0.276076638236947,0.0907522920425879,-0.036944564789655,-0.991556326838602,-0.594035527490353,-0.0213467013740049,3
"3982","3982",-0.745521012562797,-0.531430073228002,-0.209730312154751,-0.472011254526914,-0.642872010144472,0.253151076721745,-0.180338725788175,0.521221356173144,-0.869851320340128,-0.592560270000411,-0.524991447676859,3
"3983","3983",-0.755009912415704,-0.146784260258823,-0.399073021621093,0.165503384213345,-0.667710426909298,0.942303475603487,-0.508035560197067,1.13764474330997,-0.991556326838602,-0.742625515678298,-0.150884304377961,3
"3984","3984",-0.212885298334383,-0.128493768725927,-0.173860916616739,-0.204826428620966,-0.672629958771597,-0.0966607893821933,-0.354599635961632,-0.222534907624827,-0.509522118415974,-0.594035527490353,-0.497891580831822,2
"3985","3985",3.15203887862708,-0.526629629302101,-0.521800413744508,-0.519439481250814,0.73514403280655,1.04699106147981,-1.01154135706252,1.35846856312293,-0.0274936943575724,1.78340428351675,0.120006506551317,4
"3986","3986",-0.728986728020704,-0.547795649151165,-0.526353266883463,-0.561810195646337,-0.588501007018582,-1.06991662299501,-1.01154135706252,-1.15327305772642,-0.991556326838602,-0.69340303558967,-0.493261110362488,2
"3987","3987",-0.726958931449858,0.00352136071188767,-0.00952055537451002,-0.190564140351595,-0.307977473334063,0.310582973010212,0.96391866782111,0.132155918402922,-0.509522118415974,-0.148265562926521,0.283146382047962,3
"3988","3988",0.472938068661119,-0.376859529160816,-0.101719787633667,-0.0639823987896617,-0.193729169970117,1.04699106147981,-0.487924901911576,1.07938727713594,0.464360057058456,-0.0553229009977455,-0.454828464602637,3
"3989","3989",-0.544596659921419,0.272700539562623,0.386649623389802,-0.273812965835923,-0.522379239116844,1.04699106147981,2.6229854484777,1.07938727713594,-0.991556326838602,-0.742625515678298,0.22551122051041,3
"3990","3990",1.90195924231146,0.306481201233618,0.152393696833973,0.237985120923958,1.27425417294859,0.703611230803925,0.0721902469023288,0.139013778756081,1.73995350113028,-0.148265562926521,0.88345943256523,4
"3991","3991",0.249576672437792,0.397658430912666,0.32292764748259,0.14295165357795,-0.176709193404732,0.789875404772952,0.702833414763433,0.816119047920605,-0.509522118415974,-0.594035527490353,-0.455506882420459,3
"3992","3992",-0.676669840882548,-0.0130290085659394,0.071494406777851,-0.379234000591891,-0.4069592231884,-0.0114611930776316,1.30134113961621,-1.43235434371341,-0.0789257518141063,-0.185716667130751,-0.286056189362667,2
"3993","3993",-0.62826728554707,-0.345150846167047,-0.412745588928731,-0.284918657150685,-0.308672004131482,0.184048706218933,-0.465205882995469,0.152647883167503,-0.421883216025458,-0.594035527490353,-0.523491777425438,3
"3994","3994",-0.259278208873441,-0.623144804640425,-0.538410688686359,-0.584033131587877,-0.395086970503849,-1.59914116259377,-0.681127306144481,-1.71143897868922,0.452039168252317,0.0353047353682268,-0.228100058356135,2
"3995","3995",-0.0718529267358743,-0.450455397513077,-0.313291962404908,-0.491781853788678,-0.279751741411015,-0.8053011778357,0.310106916735864,-1.34316760663443,0.346122369050752,-0.0712931340185556,-0.456485625512235,2
"3996","3996",-0.752071561398857,-0.600464582263953,-0.508844643738354,-0.474527240813571,-0.63319371494473,-1.86375660775308,-1.01154135706252,-1.54969808928166,-0.872629761156074,-0.557375687418368,-0.5952387723877,2
"3997","3997",0.192133967232292,0.366016770693836,-0.120242126132629,0.88211150005095,0.159423919803822,1.04699106147981,-0.372318954996401,1.26014190730645,0.936568938123457,0.148914413449367,-0.414161770805386,3
"3998","3998",-0.520090185612282,1.66628722539898,0.845840001923938,2.22270998644689,-0.275686823508037,1.04699106147981,2.29257536249655,1.35846856312293,-0.47584961923523,-0.583655108337761,0.964441038892207,3
"3999","3999",-0.300481887272368,-0.424268600862607,-0.271474443588729,-0.215100867161597,-0.357253027680974,1.04699106147981,-0.485481675204717,1.35846856312293,0.124358279235032,0.0584033398918308,-0.398136051300638,3
"4000","4000",1.92034259678063,-0.110492139411604,-0.152251667328045,-0.201409887945664,0.758941916388886,-0.153947474741015,-0.688775596961656,0.0918626293393292,1.41859736218186,1.63481429532881,0.137372650114222,4
"4001","4001",1.50838678020199,-0.218758971152026,-0.058411632382906,-0.633548198295308,-0.34331082447023,-0.276076638236947,0.640517002717015,-1.43235434371341,-0.509522118415974,-0.594035527490353,-0.24314688769773,2
"4002","4002",1.55527587836812,0.778142564293615,0.449083276044826,0.823121151971931,-0.575667260787662,0.957818101077968,0.843723637379483,1.1703695471347,-0.991556326838602,-0.742625515678298,-0.279455503095269,3
"4003","4003",0.0747891340203106,0.337844063775823,0.571654352350314,-0.457872697840026,0.0878515044451779,0.782378791680436,2.29257536249655,-0.595107136763626,-0.509522118415974,-0.382094673986564,0.689329901585567,3
"4004","4004",0.89096463851176,0.504449151389505,0.376614965068677,0.30023873120976,-0.575326567777121,0.801519000759526,0.519492182235614,0.746231467496858,-0.991556326838602,-0.742625515678298,-0.140935004494061,3
"4005","4005",-0.707371387890008,0.0667361803004673,-0.291511601885129,0.479587787348121,-0.508713606665179,0.782378791680436,-0.0203071341821789,0.800302642160129,0.0252687328016224,-0.264501093878619,-0.0124218154227522,3
"4006","4006",1.339260446999,0.600698598950532,0.322050927934472,0.631335288514265,-0.56858263814464,0.958759847527589,0.609552273292325,1.17235604146757,-0.0274936943575724,-0.445445539302409,-0.280227622296373,3
"4007","4007",1.4127152864008,0.278340123588852,-0.219961528662466,0.855304758765181,0.191530691506856,1.04699106147981,-0.35071722016333,1.35846856312293,-0.991556326838602,-0.594035527490353,0.208107838198868,3
"4008","4008",-0.643842892009784,0.0906680809271501,0.392119158368815,0.745982601418791,-0.487204047564571,1.04699106147981,2.6229854484777,1.25722867679739,-0.841665903444333,-0.696420877392309,-0.19516121897232,3
"4009","4009",1.74611458068838,-0.507756008944996,-0.429178880625044,-0.64452861950603,-0.223434865228472,-0.276076638236947,-0.681127306144481,-0.874191771739439,0.454534729700829,0.148914413449367,-0.161583896482647,2
"4010","4010",-0.533413398985341,-0.257410983035865,-0.0616383524599103,-0.350566596916465,0.2139816415045,-0.540688908036323,0.640517002717015,-0.896355520063583,-0.509522118415974,-0.296855551114465,-0.375476591754554,2
"4011","4011",-0.552101817083285,0.653604514042393,0.438454369777615,0.544099166825654,-0.329510215689462,1.04699106147981,2.6229854484777,0.242140070186158,-0.991556326838602,-0.685698669853002,0.306845171878523,3
"4012","4012",-0.688689707976263,-0.523769989854055,-0.400312793473166,-0.453646865316759,-0.175026674145199,1.04699106147981,-0.490547464363139,1.35846856312293,-0.991556326838602,-0.594035527490353,-0.194426192138953,3
"4013","4013",1.83132196643053,2.13058953722423,1.72715014538026,1.71504813784059,0.220233265867885,1.04699106147981,1.63175122559736,1.07938727713594,0.99535064234666,1.03630842773185,0.352333369779429,4
"4014","4014",0.475171762050895,0.364040236293335,-0.0958305850940748,0.832478519789768,0.125808864308135,0.782378791680436,0.640517002717015,0.800302642160129,-0.374825752618607,-0.344325957476691,0.203900517781631,3
"4015","4015",1.15560965781461,-0.296747433213827,-0.446901396199499,-0.106060901361767,2.45866850196778,0.782378791680436,-1.01154135706252,1.35846856312293,0.787773449904752,1.62404521681421,-0.216268769273689,4
"4016","4016",0.425772703980707,-0.418722775506806,-0.539180701432008,-0.228778628280788,-0.0633043047491628,-0.8053011778357,-1.01154135706252,-0.874191771739439,-0.518346130631394,-0.18061006262007,-0.271227424752905,2
"4017","4017",3.42783239951444,0.595993116890177,0.198655097251358,0.846987248365097,0.628745486094821,1.04699106147981,-0.371117030507575,1.35846856312293,-0.991556326838602,-0.594035527490353,0.192597816879438,3
"4018","4018",0.535383927829402,-0.487082222115677,-0.361038863847397,0.0913956217233778,2.49723372165113,-1.33452889279439,-0.35071722016333,0.334560178395326,3.34671684277969,3.26930416539619,-0.0615431731125939,4
"4019","4019",0.860731761632077,-0.481222305213943,-0.35339984851358,-0.527251783244466,3.3632493584838,-1.59914116259377,-0.681127306144481,-1.62392436042248,1.90062578624026,3.12071417720825,1.69264836726081,4
"4020","4020",-0.660257716295874,0.262785560164889,0.55121234731702,-0.600224811509439,0.5165980497229,1.04699106147981,2.6229854484777,0.800302642160129,1.62367795579848,1.64983975159325,-0.00679180403571857,4
"4021","4021",-0.361526969972085,-0.158182706286471,-0.094877006263037,-0.421259636947711,-0.0918975655235856,-0.983625903757306,-0.353632407304167,-1.24967472264068,-0.0274936943575724,-0.296855551114465,-0.201094784644063,2
"4022","4022",-0.625472941505485,-0.348308814119702,-0.448376597409128,-0.226961874097231,-0.626501751720883,-0.453134835829895,-0.791001801735054,-0.595304307019509,-0.991556326838602,-0.742625515678298,-0.226168601734737,2
"4023","4023",1.02623735774923,0.0505719114885807,0.0322263454389843,-0.154539765031442,0.786077205488369,0.317639588970155,-0.371589760044526,0.343911030985026,1.41859736218186,0.446094389825255,0.2834404447051,4
"4024","4024",-0.719471567673954,-0.353710513432205,-0.258570480991691,-0.0459439381517801,-0.524066990187566,-0.0114611930776316,-0.168829952547846,0.242140070186158,-0.53790560678218,-0.458772088500368,-0.421793070098461,3
"4025","4025",-0.639059538414138,-0.499850460647497,-0.464234102087939,-0.561106920189163,-0.403055710756771,-0.363925484166589,-0.68157462222382,-0.873253619263702,-0.991556326838602,-0.742625515678298,-0.304020990069429,2
"4026","4026",-0.664954062312341,0.685140242840766,1.0142711232162,-0.439261052471595,-0.539218066616669,1.04699106147981,2.6229854484777,-0.31602585077664,-0.265965753593206,-0.319304144442483,0.0976148201360231,3
"4027","4027",-0.572428160904984,-0.122757436730625,-0.396697828337468,0.218737486600515,-0.266173578429881,0.95459394671945,-0.536957621267862,1.16356977306788,-0.991556326838602,-0.742625515678298,0.295338450335205,3
"4028","4028",-0.443685840412799,-0.461772069033706,0.0929477012228277,-0.305012197443872,-0.347837512917187,-0.276076638236947,0.530427306865807,-0.31602585077664,-0.502370454507876,-0.271665852839333,-0.365165268773442,2
"4029","4029",-0.717432793832797,0.493102960237643,0.632081130946201,-0.196781655171727,2.75220911130803,0.0950724325750116,0.0944869964329867,-0.0638060279044429,-0.991556326838602,-0.594035527490353,3.26088455264707,3
"4030","4030",-0.689182745152247,-0.103590508332101,0.13888274444665,-0.119282727076732,0.0421206060893095,-1.33452889279439,-0.35071722016333,-1.09819273857951,-0.205580675437493,0.0327290098933721,1.03776378074545,2
"4031","4031",1.58241609562759,3.7164096250386,0.411027249123079,7.93735051110919,1.43969303052877,0.517763346521121,0.640517002717015,0.242140070186158,-0.991556326838602,-0.742625515678298,5.18772505580785,1
"4032","4032",-0.296841087167301,-0.501942971378475,-0.388232982813067,-0.401318471092475,-0.540243002879344,0.253151076721745,-0.465253171467055,0.521221356173144,-0.991556326838602,-0.653582223110115,-0.408961745027064,3
"4033","4033",-0.721147568684437,-0.162180301482401,-0.443845790065973,0.210932732464681,-0.634252254019939,1.04699106147981,-0.681127306144481,1.07938727713594,-0.991556326838602,-0.742625515678298,-0.163977987522553,3
"4034","4034",1.29069238594618,0.383593607011042,0.357780256640241,0.0451362394241651,0.894088138890503,1.04699106147981,2.6229854484777,1.35846856312293,0.486771981112053,1.44022490874129,-0.127874576051906,4
"4035","4035",-0.138251699066939,-0.15931234775867,-0.178373975802522,-0.270411504794816,-0.617192219197031,0.0327665942922988,-0.435510781794504,-0.199445655423222,-0.421883216025458,-0.594035527490353,-0.535028328910509,2
"4036","4036",-0.742239697735692,-0.529714289559174,-0.374538295694739,-0.4678978111665,-0.232790200279655,-0.276076638236947,-0.91614847233246,-0.31602585077664,-0.152315714097469,-0.146049149856113,-0.52879279877492,2
"4037","4037",-0.617598311577126,-0.0418504238554292,-0.00778634996263452,-0.302528396944824,-0.190258592428606,0.517763346521121,0.640517002717015,-0.31602585077664,-0.494625901902006,-0.513791545073975,-0.00165093961727194,3
"4038","4038",0.223240038605003,-0.199360302240525,-0.372032934715827,-0.0102716178622873,0.0446863031463771,1.04699106147981,-0.35071722016333,1.35846856312293,-0.991556326838602,-0.742625515678298,-0.17425842862181,3
"4039","4039",0.45986667874692,0.662112238512301,0.614799836111712,0.240184936143525,0.686842911672433,0.295167552212771,0.59724218377944,0.268185468523479,-0.947733983461231,-0.594035527490353,-0.384007241489119,3
"4040","4040",-0.746180914445941,-0.514741029891863,-0.118438230407979,-0.432000712551301,-0.372287139739808,-0.0114611930776316,0.375314468433626,-0.129969427459431,0.514307512769917,-0.307130648830048,-0.514092917024002,3
"4041","4041",0.481940323641293,-0.198838507009961,-0.080085434899346,-0.545931073094516,2.45264163277496,-0.964814578379616,-0.485807604925557,-0.993796356277487,1.90062578624026,1.48622430714086,0.938225272982188,4
"4042","4042",0.809758504598841,-0.527164053723539,-0.50862464009674,-0.54495182121841,1.46431568148436,0.517763346521121,-0.681127306144481,0.242140070186158,0.454534729700829,-0.148265562926521,-0.424268971490173,3
"4043","4043",-0.361774299383913,-0.123532977532083,0.112885647462605,-0.552080067742954,-0.4310929046067,-1.86375660775308,-1.01154135706252,-1.54290285501085,0.139816097534938,-0.245280667227486,-0.355420385328619,2
"4044","4044",-0.549866660314032,0.950811565452497,0.909604658953413,0.390151455369587,0.0701940991750278,0.471727250637118,0.774182482224148,0.485289013159175,0.454534729700829,0.148914413449367,1.54490762886119,3
"4045","4045",-0.652890177899255,0.161446501233057,0.484386241176789,-0.378781275033826,-0.349293927420206,-1.33452889279439,-0.35071722016333,-1.49455194651251,-0.640336757118563,-0.341413826830132,0.369298375128106,2
"4046","4046",0.831633912085209,-0.454501084142035,-0.318565938591375,-0.53623038259183,0.952146209102403,-1.86375660775308,-1.01154135706252,-1.71143897868922,0.157792237810097,0.364487779175782,-0.305476830288847,2
"4047","4047",0.572615110623612,0.352267826081275,0.0373030259972826,0.559413823782636,-0.199096454315779,0.880846639265862,-0.14927253025368,1.0956252737087,0.454534729700829,0.000324425261422972,-0.390429063415481,3
"4048","4048",-0.733751528158207,-0.468096091354058,-0.33628845416583,-0.460820181895701,-0.282096959151858,-1.59914116259377,-0.681127306144481,-1.62718889854359,-0.555010304081421,-0.330300585624832,-0.331213246738693,2
"4049","4049",-0.560068920139419,-0.205553062422278,0.00596387763823594,-0.489466325050011,-0.299921968742185,-0.8053011778357,0.310106916735864,-1.34361468976707,0.279847459871334,-0.105738693642813,-0.403179056289664,2
"4050","4050",1.48818009579445,-0.0136900071924551,0.256077462091936,-0.302826571425754,1.09006071445871,-1.06991662299501,-0.0203071341821789,-1.35164499882226,0.213765017085266,0.525382544918137,0.0925388442301728,2
"4051","4051",-0.654233408725752,0.282254548079211,-0.067458376284855,1.47872744510991,-0.602579800056715,1.04699106147981,0.706174921788755,1.35846856312293,-0.85908580123474,-0.579286121993851,0.00149057264444305,3
"4052","4052",-0.720872938730631,-0.278830151295084,-0.289617126082343,-0.352361751753776,-0.523968178180161,1.04699106147981,2.6229854484777,1.07938727713594,-0.991556326838602,-0.742625515678298,-0.381374857188873,3
"4053","4053",-0.261930293135183,0.0449899640445663,0.046240447024645,-0.193694845626572,-0.686192254232604,0.253818567560112,0.294052453746941,0.057020809866954,-0.509522118415974,-0.445445539302409,-0.519427715075736,3
"4054","4054",-0.690269086013423,0.443435078411553,0.725485787536585,-0.487633348163459,-0.32736925719475,-0.276076638236947,0.640517002717015,-1.15327305772642,-0.435172202492747,-0.340132999953555,0.502320777771472,2
"4055","4055",-0.747227206238012,-0.597483056544351,-0.244961039402263,-0.630367584986572,-0.632299084206816,-1.59914116259377,-0.504311106025963,-1.43235434371341,-0.869223077115559,-0.556325556260672,-0.571733636547669,2
"4056","4056",0.58807105141841,-0.526451487828289,-0.316258605590958,-0.460075525431942,0.062321235023016,-0.540688908036323,-0.405884515668559,-0.31602585077664,0.498232097455955,-0.000758252196901874,0.0111664502686136,2
"4057","4057",-0.613764743697404,-0.241382938326242,-0.0407441177188542,-0.361143544004014,0.26354890129258,0.139746271859146,1.49014746945357,0.161505903501859,3.48444255500451,0.891864354389088,0.272407649278649,4
"4058","4058",-0.754303027969568,-0.111011593130347,-0.140914023434148,-0.223505896939987,-0.705713342494241,-1.08295431934891,-0.105069866045673,-1.26277295168276,-0.991556326838602,-0.742625515678298,-0.591878714477656,2
"4059","4059",-0.754136470177629,-0.625118424652929,-0.235113465864303,-0.696620996488324,-0.634579990353216,-1.86375660775308,-0.468373650052108,-1.71143897868922,-0.885978755889885,-0.561490596557926,-0.53613034992265,2
"4060","4060",0.0505171174449381,-0.437291680185021,-0.349158667200245,-0.622758838661434,-0.300917406350057,-0.540688908036323,0.640517002717015,-1.43235434371341,0.276613252775783,-0.107425924696794,-0.347215867061194,2
"4061","4061",-0.0144811088445062,-0.588107189501576,-0.492735488202401,-0.582560083370727,-0.391757630643691,-1.86375660775308,-1.01154135706252,-1.71143897868922,0.443231604562124,0.028760442192261,-0.474972822711452,2
"4062","4062",0.0513486171682723,-0.12519402987792,-0.267743785980053,-0.0242588948373133,-0.339411835369252,0.269164510691438,-0.570933631251583,0.17186352459343,0.936568938123457,0.297504401637311,-0.455285716070683,3
"4063","4063",2.6033934629144,0.354680968114183,0.0538831200268321,0.53470725386866,2.09349672384039,0.977545285054511,-0.423350337659207,1.21198241109504,-0.509522118415974,-0.445445539302409,1.45223373765225,4
"4064","4064",0.329901759061305,0.498146676171102,0.520243949577172,0.0209860591767291,-0.447642912733384,0.778491972634573,0.868402167857808,0.603319821410016,-0.509522118415974,-0.594035527490353,-0.418836539104176,3
"4065","4065",-0.11739376028101,-0.416918867653998,-0.402433978824601,-0.475940019430312,0.203801543698944,-1.33452889279439,-0.905506758618207,-1.61606071738693,-0.991556326838602,-0.742625515678298,-0.555473588840692,2
"4066","4066",0.380882477309428,-0.167322221053154,-0.0592166267969328,-0.508752589318576,1.33647637672743,-0.714802663015296,-0.375846659306144,-0.739085804103181,0.936568938123457,1.18904433076498,0.513797021361363,4
"4067","4067",-0.250090072468781,-0.458515682904182,-0.439504797498242,-0.507489152976966,-0.502120024572792,-0.0130271656461619,-0.573845402855997,-0.226234208167083,-0.991556326838602,-0.742625515678298,-0.543636928200637,2
"4068","4068",-0.604265807524304,-0.151233976709962,0.0767744941765854,-0.113526568896993,-0.378828828316002,-0.540688908036323,0.640517002717015,-0.959826097114362,0.640083782176359,0.669761761629765,0.254878618642825,2
"4069","4069",-0.571169410177138,-0.500124053172177,-0.453012608466553,-0.582399890280978,-0.349463610628101,-0.8053011778357,-1.01154135706252,-0.595107136763626,-0.504170657251305,-0.300913388810921,0.0288696800447565,2
"4070","4070",2.77949641736504,0.839727168444221,0.649526178427836,0.602137412432325,1.09101214017362,0.477397808499569,-0.338067312883629,0.532453033058296,-0.0274936943575724,-0.148265562926521,0.197205925940073,4
"4071","4071",-0.726973755262673,-0.308016701024664,-0.342694117987236,-0.324721951913907,-0.486756871498524,-0.690474340859665,-0.530877528627327,-0.842794780300957,-0.991556326838602,-0.742625515678298,-0.568089092191361,2
"4072","4072",-0.330513416701863,-0.499622444285388,-0.388844879662491,-0.699205947233939,-0.368513364899522,-1.59914116259377,-1.01154135706252,-1.71143897868922,0.45035719969448,0.0577000306698487,-0.464676352213144,2
"4073","4073",-0.375638878978248,0.327811886040054,0.115275131459023,0.357387050578223,-0.273300995070185,0.782378791680436,-0.35071722016333,0.800302642160129,0.0899990869000635,-0.213437360645943,0.0273130248136372,3
"4074","4074",-0.744499792088347,-0.514923859299197,-0.203923442310607,-0.432439030286427,-0.641002641899546,0.782378791680436,-0.185150938020338,1.07938727713594,-0.857291639521543,-0.577073876778776,-0.522402017885119,3
"4075","4075",2.6019039600452,-0.142083130476213,-0.447219179237386,0.265317848369173,1.77877117051052,0.253151076721745,-1.01154135706252,0.521221356173144,0.454534729700829,0.5946843780132,0.676883132948591,4
"4076","4076",-0.175725931777964,-0.31862133102462,-0.415147537259889,-0.216899093767242,0.554177992315685,0.517763346521121,-0.681127306144481,0.521221356173144,0.10019362319324,0.982147686804349,-0.363955268025962,3
"4077","4077",0.0683638210267093,0.142863532754277,0.150322933810575,-0.150465859604926,-0.143346784540186,0.517763346521121,-0.35071722016333,-0.036944564789655,-0.804894102708284,-0.627545974873835,-0.352542322782567,3
"4078","4078",-0.336514910080107,0.232046532190047,0.150538282356019,0.0629466495850774,-0.290457294534789,0.550637461225625,0.608554075633093,0.660475884099969,-0.0274936943575724,-0.296855551114465,-0.521953803711472,3
"4079","4079",-0.0770997944759849,-0.56771467868354,-0.466151714840718,-0.582240261334601,-0.391052235841081,-1.86375660775308,-1.01154135706252,-1.71143897868922,0.441771868259905,0.0278158364351282,-0.470803047804175,2
"4080","4080",-0.257478991503419,-0.0389746508467338,-0.186460846712168,0.0329600253261472,0.0290931644492011,0.550990251955027,0.393968277401859,0.130006691124671,2.86468841872129,4.75520404727563,-0.0275203027221338,4
"4081","4081",-0.464630149856661,-0.606858923587125,-0.517180337270615,-0.438423757385051,-0.687925048918757,-1.86375660775308,-1.01154135706252,-1.45633036164276,-0.509522118415974,-0.594035527490353,-0.0872773986822684,2
"4082","4082",-0.544100481915519,1.72977590907913,1.28902511553066,1.55987242068966,-0.0663821540788075,1.04699106147981,0.310106916735864,1.07938727713594,0.679258373942936,1.5865918965448,0.965061546147327,3
"4083","4083",-0.754597019559531,-0.624204277616259,-0.539791822658713,-0.465082179810848,-0.300432832230943,-1.86375660775308,-1.01154135706252,-1.54003496589268,-0.401196600153807,-0.245850181377666,-0.134356355220402,2
"4084","4084",-0.195243871968397,-0.0975669968519837,-0.0357633810447014,-0.384652497892171,-0.675760428534033,-0.203850108865115,-0.132239642603928,-0.242153812888443,-0.0274936943575724,-0.445445539302409,-0.522609610168302,2
"4085","4085",0.536119171626928,0.782807672111579,0.608958001433746,0.540285341671513,0.632385701098041,0.349175590461794,0.33037333057774,0.346507109639486,-0.0274936943575724,-0.148265562926521,-0.473684718432274,3
