CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
C14469,229.667169,1.0,0.0,0.0,0.0,985.3378230000001,0.0,0.0,0.0,0.083333,1,0,3000.0,1120.65839,131.179377,0.1,12,77.08770577942487,0.076555723,8.542946426708523,inf,985.3417643670574,47.7544350268379,132.6213775489032,985.3378230000001
C14479,2083.900081,1.0,0.0,0.0,0.0,1116.430456,0.0,0.0,0.0,0.166667,6,0,5500.0,465.698012,602.277885,0.0,12,77.08770577942487,0.3788909238181818,0.7732278132709456,inf,558.2141115717768,47.7544350268379,132.6213775489032,186.07174266666667
C14481,1052.799075,1.0,0.0,0.0,0.0,1523.162883,0.0,0.0,0.0,0.333333,8,0,1500.0,1696.073522,351.642621,0.0,12,77.08770577942487,0.7018660499999999,4.8232876810459215,inf,380.79110154110157,47.7544350268379,132.6213775489032,190.395360375
C14483,1096.994956,1.0,0.0,0.0,0.0,1148.5129140000001,0.0,0.0,0.0,0.166667,4,0,2500.0,160.482027,404.435634,0.0,12,77.08770577942487,0.4387979824,0.39680486462772957,inf,574.2553084893831,47.7544350268379,132.6213775489032,287.12822850000003
C14484,1087.574994,1.0,0.0,0.0,0.0,108.26008700000001,0.0,0.0,0.0,0.083333,1,0,1200.0,317.447893,226.855527,0.0,12,77.08770577942487,0.906312495,1.3993394703581545,inf,108.26052004208017,47.7544350268379,132.6213775489032,108.26008700000001
C14487,1992.650296,1.0,20.0,0.0,20.0,0.0,0.333333,0.0,0.333333,0.0,0,4,7500.0,2069.2634420000004,539.1528099999999,0.0,12,5.000005000005,0.26568670613333334,3.837990646844631,5.0,350.52585087688766,5.000005000005,132.6213775489032,254.79644259747585
C14488,1451.5844849999999,1.0,1216.58,561.9,654.68,0.0,0.666667,0.166667,0.666667,0.0,0,12,4000.0,603.722261,318.083871,0.0,12,152.072423963788,0.36289612125,1.8979970883214008,101.38166666666666,350.52585087688766,81.83495908252044,280.94943810112375,254.79644259747585
C14489,1107.099917,1.0,473.64,0.0,473.64,956.509038,1.0,0.0,0.916667,0.083333,1,12,1200.0,501.51101900000003,556.905288,0.0,12,39.47,0.9225832641666667,0.9005319751964718,39.47,956.5128640514562,43.05816616066685,132.6213775489032,956.509038
C14495,1496.580949,1.0,0.0,0.0,0.0,183.23091499999998,0.0,0.0,0.0,0.166667,3,0,1600.0,502.200633,1223.070301,0.0,12,77.08770577942487,0.935363093125,0.41060651426937067,inf,91.61527426945145,47.7544350268379,132.6213775489032,61.07697166666666
C14507,2679.811246,1.0,0.0,0.0,0.0,154.629617,0.0,0.0,0.0,0.083333,1,0,3000.0,713.179379,1013.177624,0.0,12,77.08770577942487,0.8932704153333334,0.7039036020005905,inf,154.63023552094205,47.7544350268379,132.6213775489032,154.629617
C14511,1607.053725,1.0,451.9,335.0,116.9,0.0,0.25,0.083333,0.166667,0.0,0,6,2500.0,569.867313,482.83170099999995,0.0,12,150.63333333333333,0.64282149,1.1802607654380175,75.31666666666666,350.52585087688766,58.4498831002338,335.00134000535996,254.79644259747585
C14513,937.086541,1.0,79.0,79.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,357.72026800000003,213.991077,0.0,12,79.000316001264,0.6247243606666667,1.6716597393451131,79.0,350.52585087688766,47.7544350268379,79.000316001264,254.79644259747585
C14517,1893.053845,1.0,746.31,487.27,259.04,1535.853619,0.666667,0.25,0.416667,0.416667,12,14,4200.0,3286.143282,735.695479,0.0,12,93.28870335564831,0.4507271059523809,4.466716699777354,53.30785714285714,307.1704780636175,51.807958553633156,162.42333333333332,127.98780158333334
C14522,2019.7684350000002,0.727273,326.64,326.64,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,3434.2242420000002,589.095389,0.0,12,163.31967336065327,0.6732561450000001,5.829657312086007,163.32,350.52585087688766,47.7544350268379,163.31967336065327,254.79644259747585
C14525,1191.955492,1.0,0.0,0.0,0.0,275.762341,0.0,0.0,0.0,0.083333,1,0,1500.0,266.59382,276.874306,0.0,12,77.08770577942487,0.7946369946666667,0.9628694834543441,inf,275.7634440537762,47.7544350268379,132.6213775489032,275.762341
C14527,1080.852036,1.0,0.0,0.0,0.0,48.919105,0.0,0.0,0.0,0.083333,1,0,1200.0,343.313124,254.04276000000002,0.0,12,77.08770577942487,0.90071003,1.3513989692128994,inf,48.919300677202706,47.7544350268379,132.6213775489032,48.919105
C14531,1381.27484,1.0,71.8,71.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3500.0,304.742004,415.236204,0.0,12,71.80028720114879,0.3946499542857143,0.7339003705948531,71.8,350.52585087688766,47.7544350268379,71.80028720114879,254.79644259747585
C14533,1307.1776730000001,1.0,0.0,0.0,0.0,435.240217,0.0,0.0,0.0,0.25,3,0,3000.0,857.062706,375.08085800000003,0.0,12,77.08770577942487,0.43572589100000003,2.2850078528934152,inf,145.08007233333333,47.7544350268379,132.6213775489032,145.08007233333333
C14535,785.429991,1.0,0.0,0.0,0.0,277.70324,0.0,0.0,0.0,0.083333,1,0,1200.0,327.423796,168.36381799999998,0.0,12,77.08770577942487,0.6545249925,1.9447396708478066,inf,277.7043508174032,47.7544350268379,132.6213775489032,277.70324
C14540,1471.6406539999998,1.0,285.69,285.69,0.0,463.813261,0.25,0.25,0.0,0.25,4,3,3000.0,389.787483,421.66780300000005,0.0,12,95.23,0.4905468846666666,0.9243947017695349,95.23,154.60442033333334,47.7544350268379,95.23,115.95331525
C14541,1241.882057,1.0,94.0,94.0,0.0,234.639631,0.083333,0.083333,0.0,0.083333,1,1,1400.0,539.459472,456.55005700000004,0.0,12,94.000376001504,0.8870586121428572,1.1815998349552281,94.0,234.64056956227824,47.7544350268379,94.000376001504,234.639631
C14543,49.074293,0.818182,330.25,330.25,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2500.0,509.30921500000005,134.968858,0.0,12,110.08333333333333,0.0196297172,3.7735313356507767,66.05,350.52585087688766,47.7544350268379,110.08333333333333,254.79644259747585
C14544,1494.221853,1.0,356.62,308.26,48.36,0.0,0.333333,0.25,0.166667,0.0,0,6,1600.0,641.3408599999999,663.8770900000001,0.0,12,89.15508915508916,0.933888658125,0.9660536109176472,59.43666666666667,350.52585087688766,24.179951640096718,102.75333333333333,254.79644259747585
C14546,158.91943899999998,1.0,0.0,0.0,0.0,787.758817,0.0,0.0,0.0,0.25,3,0,4400.0,554.8461120000001,173.790575,0.0,12,77.08770577942487,0.03611805431818181,3.192613362375952,inf,262.58627233333334,47.7544350268379,132.6213775489032,262.58627233333334
C14547,1908.403984,1.0,657.05,0.0,657.05,0.0,1.0,0.0,1.0,0.0,0,17,2000.0,894.424776,915.8224640000001,0.0,12,54.75416666666666,0.954201992,0.9766355501845387,38.65,350.52585087688766,54.75416666666666,132.6213775489032,254.79644259747585
C14548,3632.344231,1.0,83.45,0.0,83.45,1136.000468,0.25,0.0,0.25,0.166667,2,3,7000.0,837.4302240000001,1596.5974410000001,0.0,12,27.816666666666666,0.5189063187142857,0.5245093111733229,27.816666666666666,567.999098001804,27.816666666666666,132.6213775489032,568.000234
C14553,1215.047947,1.0,0.0,0.0,0.0,204.182088,0.0,0.0,0.0,0.166667,2,0,1500.0,315.553886,315.206825,0.0,12,77.08770577942487,0.8100319646666667,1.0011010580116722,inf,102.09083981832035,47.7544350268379,132.6213775489032,102.091044
C14558,1654.3694269999999,1.0,736.24,480.0,256.24,0.0,1.0,0.166667,0.916667,0.0,0,20,7000.0,2267.012612,518.201767,0.083333,12,61.35333333333333,0.23633848957142856,4.374768201050924,36.812,350.52585087688766,23.294536983804733,239.99952000096,254.79644259747585
C14562,308.769481,1.0,489.24,0.0,489.24,1010.5531990000001,0.75,0.0,0.75,0.416667,9,11,1000.0,1660.010795,207.644586,0.166667,12,54.36,0.308769481,7.994481469408501,44.47636363636364,202.1104781116175,54.36,132.6213775489032,112.28368877777778
C14563,3014.625246,1.0,0.0,0.0,0.0,1143.763365,0.0,0.0,0.0,0.166667,2,0,6500.0,1023.016247,938.5808880000001,0.0,12,77.08770577942487,0.4637884993846154,1.0899606630387726,inf,571.8805387389225,47.7544350268379,132.6213775489032,571.8816825
C14569,1689.238956,1.0,261.89,139.19,122.7,0.0,0.416667,0.083333,0.333333,0.0,0,7,1700.0,309.348573,1196.937133,0.0,12,52.37795809763352,0.993669974117647,0.25845014284472034,37.41285714285714,350.52585087688766,30.675030675030676,139.19055676222703,254.79644259747585
C14571,1791.8565399999998,1.0,71.38,0.0,71.38,0.0,0.416667,0.0,0.416667,0.0,0,5,3000.0,547.424357,647.111708,0.0,12,14.275988579209134,0.5972855133333332,0.8459503208370324,14.276,350.52585087688766,14.275988579209134,132.6213775489032,254.79644259747585
C14572,5.6267949999999995,0.818182,374.4,0.0,374.4,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,419.512265,2.891346,0.090909,12,31.2,0.0056267949999999995,145.09237739101442,31.2,350.52585087688766,31.2,132.6213775489032,254.79644259747585
C14573,2305.006202,1.0,0.0,0.0,0.0,370.248624,0.0,0.0,0.0,0.166667,2,0,2500.0,624.147899,699.4165820000001,0.0,12,77.08770577942487,0.9220024808,0.8923836166640956,inf,185.12394175211648,47.7544350268379,132.6213775489032,185.124312
C14576,814.085729,0.818182,0.0,0.0,0.0,1087.1448480000001,0.0,0.0,0.0,0.166667,2,0,3000.0,382.425723,292.838637,0.0,12,77.08770577942487,0.2713619096666667,1.305926454643347,inf,543.5713368573263,47.7544350268379,132.6213775489032,543.5724240000001
C14577,444.630038,1.0,0.0,0.0,0.0,145.557904,0.0,0.0,0.0,0.25,3,0,500.0,172.645901,231.115707,0.0,12,77.08770577942487,0.889260076,0.747010678075636,inf,48.51930133333334,47.7544350268379,132.6213775489032,48.51930133333334
C14583,388.132417,1.0,0.0,0.0,0.0,689.7017400000001,0.0,0.0,0.0,0.333333,7,0,1050.0,1601.295316,225.711121,0.083333,12,77.08770577942487,0.3696499209523809,7.094445807125295,inf,172.42560742560744,47.7544350268379,132.6213775489032,98.52882000000001
C14591,300.395286,1.0,394.95,277.95,117.0,0.0,0.916667,0.25,0.75,0.0,0,33,6000.0,339.702306,175.28579,0.0,12,35.904532398351854,0.050065881,1.937991128659089,11.968181818181819,350.52585087688766,13.0,92.64999999999999,254.79644259747585
C14595,25.950664,0.636364,231.25,0.0,231.25,0.0,0.666667,0.0,0.583333,0.0,0,14,4000.0,209.115604,94.901424,0.090909,12,28.906235546882225,0.006487666,2.2035033320469455,16.517857142857142,350.52585087688766,33.0357331632761,132.6213775489032,254.79644259747585
C14596,1817.618232,1.0,623.19,0.0,623.19,408.434019,1.0,0.0,0.916667,0.083333,1,26,2800.0,719.914581,867.218309,0.0,12,51.932500000000005,0.6491493685714286,0.8301422762051026,23.968846153846155,408.4356527426109,56.65361576232154,132.6213775489032,408.434019
C14599,117.706441,1.0,718.44,0.0,718.44,0.0,1.0,0.0,1.0,0.0,0,14,3000.0,885.3667640000001,174.343817,0.333333,12,59.870000000000005,0.03923548033333333,5.07828025814073,51.31714285714286,350.52585087688766,59.870000000000005,132.6213775489032,254.79644259747585
C14609,1002.791997,1.0,0.0,0.0,0.0,234.10550899999998,0.0,0.0,0.0,0.083333,3,0,1200.0,239.80733999999998,225.238271,0.0,12,77.08770577942487,0.8356599975000001,1.0646829197157173,inf,234.10644542578166,47.7544350268379,132.6213775489032,78.03516966666666
C14611,1248.903628,1.0,518.31,113.31,405.0,472.118676,1.0,0.333333,1.0,0.25,5,29,1200.0,1141.1902949999999,980.8451150000001,0.0,12,43.192499999999995,1.0407530233333333,1.1634765546036285,17.872758620689652,157.372892,33.75,28.327528327528327,94.4237352
C14616,14.775035,1.0,80.44,0.0,80.44,0.0,0.333333,0.0,0.333333,0.0,0,4,3000.0,137.217255,81.263818,0.083333,12,20.11002011002011,0.004925011666666667,1.688540587645045,20.11,350.52585087688766,20.11002011002011,132.6213775489032,254.79644259747585
C14617,306.460387,1.0,0.0,0.0,0.0,191.834575,0.0,0.0,0.0,0.083333,1,0,7000.0,577.9627889999999,171.80963400000002,0.083333,12,77.08770577942487,0.04378005528571429,3.3639719469980354,inf,191.83534234136934,47.7544350268379,132.6213775489032,191.834575
C14618,1499.6899369999999,1.0,159.96,0.0,159.96,601.616399,0.25,0.0,0.25,0.416667,10,8,4000.0,356.317359,522.252346,0.0,12,53.32,0.37492248424999997,0.682270480408718,19.995,120.32318354145315,53.32,132.6213775489032,60.1616399
C14619,2778.220254,1.0,0.0,0.0,0.0,99.790116,0.0,0.0,0.0,0.083333,2,0,3000.0,813.686705,1449.3541519999999,0.0,12,77.08770577942487,0.926073418,0.5614133052830279,inf,99.79051516206063,47.7544350268379,132.6213775489032,49.895058
C14621,1924.6571940000001,1.0,0.0,0.0,0.0,906.6452859999999,0.0,0.0,0.0,0.166667,2,0,2500.0,428.48818200000005,715.614697,0.0,12,77.08770577942487,0.7698628776,0.5987693989465396,inf,453.32173635652725,47.7544350268379,132.6213775489032,453.32264299999997
C14622,72.425884,1.0,655.68,0.0,655.68,0.0,1.0,0.0,1.0,0.0,0,0,1000.0,718.537117,162.732686,0.333333,12,54.63999999999999,0.072425884,4.415444337961705,inf,350.52585087688766,54.63999999999999,132.6213775489032,254.79644259747585
C14623,653.88103,0.909091,0.0,0.0,0.0,1366.204137,0.0,0.0,0.0,0.416667,7,0,1400.0,205.709969,271.72848700000003,0.0,12,77.08770577942487,0.46705787857142855,0.7570423376331535,inf,273.2406088075129,47.7544350268379,132.6213775489032,195.17201957142856
C14624,579.243601,1.0,505.48,505.48,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,1950.0,188.304134,302.43456000000003,0.0,12,126.37012637012637,0.29704800051282054,0.6226276983688636,84.24666666666667,350.52585087688766,47.7544350268379,126.37012637012637,254.79644259747585
C14625,95.259372,0.727273,43.3,0.0,43.3,0.0,0.083333,0.0,0.083333,0.0,0,1,7000.0,526.604881,207.134146,0.0,12,43.3001732006928,0.013608481714285714,2.5423373749299647,43.3,350.52585087688766,43.3001732006928,132.6213775489032,254.79644259747585
C14627,1181.767566,1.0,153.95,153.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,6500.0,1908.2588460000002,365.47231899999997,0.0,12,38.48753848753849,0.18181039476923078,5.221349871917387,30.79,350.52585087688766,47.7544350268379,38.48753848753849,254.79644259747585
C14636,170.617046,0.727273,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,828.8943,175.629153,0.14285699999999998,12,350.0014000056,0.05687234866666666,4.719571243391466,350.0,350.52585087688766,47.7544350268379,350.0014000056,254.79644259747585
C14637,86.66104399999999,1.0,709.98,0.0,709.98,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,727.104508,168.805075,0.166667,12,59.165,0.08666104399999999,4.307361659594654,59.165,350.52585087688766,64.54361289323167,132.6213775489032,254.79644259747585
C14638,1541.743608,1.0,0.0,0.0,0.0,118.974129,0.0,0.0,0.0,0.333333,5,0,1600.0,353.686721,428.150067,0.0,12,77.08770577942487,0.963589755,0.8260811997023464,inf,29.743561993561997,47.7544350268379,132.6213775489032,23.7948258
C14645,548.252892,1.0,208.41,208.41,0.0,1633.935089,0.083333,0.083333,0.0,0.333333,6,1,3000.0,708.1006309999999,154.96528,0.0,12,208.41083364333454,0.182750964,4.5694147166384615,208.41,408.48418073418077,47.7544350268379,208.41083364333454,272.32251483333334
C14647,49.911409,1.0,178.4,0.0,178.4,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,130.650758,166.81518,0.0,12,14.866666666666667,0.0199645636,0.7832066482199042,14.866666666666667,350.52585087688766,14.866666666666667,132.6213775489032,254.79644259747585
C14650,32.229139,0.727273,145.85,0.0,145.85,0.0,0.583333,0.0,0.583333,0.0,0,7,1000.0,263.681773,130.725349,0.125,12,20.835726191843538,0.032229139000000004,2.017066888840358,20.835714285714285,350.52585087688766,20.835726191843538,132.6213775489032,254.79644259747585
C14651,1226.1520970000001,1.0,0.0,0.0,0.0,275.602351,0.0,0.0,0.0,0.166667,5,0,1200.0,797.029627,1026.510864,0.0,12,77.08770577942487,1.0217934141666667,0.7764453888916659,inf,137.80089989820019,47.7544350268379,132.6213775489032,55.1204702
C14652,1238.140283,1.0,56.38,0.0,56.38,0.0,0.416667,0.0,0.416667,0.0,0,5,1600.0,398.98255,422.37174500000003,0.0,12,11.275990979207215,0.7738376768749999,0.9446241485684607,11.276,350.52585087688766,11.275990979207215,132.6213775489032,254.79644259747585
C14653,153.643158,1.0,0.0,0.0,0.0,254.910338,0.0,0.0,0.0,0.083333,1,0,300.0,347.227774,148.87441,0.083333,12,77.08770577942487,0.51214386,2.3323536529884485,inf,254.91135764543054,47.7544350268379,132.6213775489032,254.910338
C14654,200.580245,0.727273,354.0,354.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,1697.98971,217.875105,0.14285699999999998,12,354.001416005664,0.16715020416666665,7.793408567720484,354.0,350.52585087688766,47.7544350268379,354.001416005664,254.79644259747585
C14661,300.42762700000003,1.0,443.71,0.0,443.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,372.548129,228.36590099999998,0.0,12,40.337258059178886,0.30042762700000003,1.6313649602179445,40.337272727272726,350.52585087688766,40.337258059178886,132.6213775489032,254.79644259747585
C14662,1521.763256,1.0,312.15,0.0,312.15,0.0,0.75,0.0,0.75,0.0,0,19,1500.0,671.70656,1458.363763,0.0,12,34.68333333333333,1.0145088373333333,0.4605891733199901,16.428947368421053,350.52585087688766,34.68333333333333,132.6213775489032,254.79644259747585
C14673,2439.976275,1.0,499.59,0.0,499.59,0.0,0.916667,0.0,0.916667,0.0,0,11,2700.0,555.286351,617.276328,0.0,12,45.417256211906825,0.9036949166666667,0.8995749971477927,45.417272727272724,350.52585087688766,45.417256211906825,132.6213775489032,254.79644259747585
C14674,1315.478789,1.0,88.08,0.0,88.08,154.311694,0.5,0.0,0.416667,0.083333,2,6,1500.0,453.199092,321.319929,0.0,12,14.68,0.8769858593333333,1.4104294539415263,14.68,154.31231124924497,17.61598590721127,132.6213775489032,77.155847
C14675,1454.0997300000001,1.0,0.0,0.0,0.0,49.602856,0.0,0.0,0.0,0.083333,1,0,1500.0,274.985583,493.39265599999993,0.0,12,77.08770577942487,0.9693998200000001,0.5573361898601102,inf,49.603054412217645,47.7544350268379,132.6213775489032,49.602856
C14681,2124.826298,1.0,967.61,397.61,570.0,581.6512,0.833333,0.166667,0.75,0.25,3,12,5000.0,1778.725826,477.542826,0.0,12,96.76103870441548,0.4249652596,3.7247461989932606,80.63416666666667,193.88373333333334,63.333333333333336,198.80460239079522,193.88373333333334
C14682,313.13311,1.0,49.09,49.09,0.0,1306.110387,0.166667,0.166667,0.0,0.416667,13,2,6500.0,1405.747523,189.159601,0.166667,12,24.54495091009818,0.048174324615384616,7.431542018319228,24.545,261.2218684225052,47.7544350268379,24.54495091009818,100.47002976923076
C14686,4187.550741,1.0,0.0,0.0,0.0,433.71918,0.0,0.0,0.0,0.083333,1,0,4500.0,1216.465192,935.5855130000001,0.0,12,77.08770577942487,0.9305668313333333,1.3002180721026189,inf,433.7209148836595,47.7544350268379,132.6213775489032,433.71918
C14689,45.171225,0.636364,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,197.019336,94.41106500000001,0.0,12,160.00064000256,0.09034245,2.0868246322610595,160.0,350.52585087688766,47.7544350268379,160.00064000256,254.79644259747585
C14696,2341.401664,1.0,0.0,0.0,0.0,1818.306309,0.0,0.0,0.0,0.416667,5,0,3000.0,668.918811,553.243869,0.0,12,77.08770577942487,0.7804672213333333,1.2090849053765111,inf,363.6609708712233,47.7544350268379,132.6213775489032,363.66126180000003
C14697,2819.630553,1.0,0.0,0.0,0.0,230.54353700000001,0.0,0.0,0.0,0.25,7,0,3000.0,810.389383,1147.376672,0.0,12,77.08770577942487,0.939876851,0.7062975941348055,inf,76.84784566666667,47.7544350268379,132.6213775489032,32.934791000000004
C14706,3261.241461,1.0,0.0,0.0,0.0,154.67203999999998,0.0,0.0,0.0,0.083333,1,0,6500.0,800.6771679999999,1588.441785,0.0,12,77.08770577942487,0.5017294555384616,0.5040645339105078,inf,154.67265869063473,47.7544350268379,132.6213775489032,154.67203999999998
C14709,11.902047,0.818182,0.0,0.0,0.0,482.992567,0.0,0.0,0.0,0.083333,1,0,3000.0,727.929858,5.038209999999999,0.14285699999999998,12,77.08770577942487,0.003967349,144.48184136826373,inf,482.9944989779959,47.7544350268379,132.6213775489032,482.992567
C14713,3212.9630030000003,1.0,0.0,0.0,0.0,185.532602,0.0,0.0,0.0,0.083333,2,0,3500.0,766.728773,1044.358428,0.0,12,77.08770577942487,0.9179894294285715,0.7341624795122542,inf,185.53334413337652,47.7544350268379,132.6213775489032,92.766301
C14717,1837.0473780000002,1.0,0.0,0.0,0.0,73.157833,0.0,0.0,0.0,0.083333,1,0,2000.0,412.84815299999997,599.972398,0.0,12,77.08770577942487,0.9185236890000001,0.6881119104415866,inf,73.15812563250252,47.7544350268379,132.6213775489032,73.157833
C14720,1922.9436030000002,1.0,110.8,110.8,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,551.431723,565.627471,0.0,12,55.399889200221594,0.640981201,0.9749026546131102,55.4,350.52585087688766,47.7544350268379,55.399889200221594,254.79644259747585
C14725,1731.4597850000002,1.0,288.47,0.0,288.47,37.454878,0.416667,0.0,0.416667,0.083333,2,5,1700.0,673.92358,1361.538435,0.0,12,57.693953844836926,1.0185057558823531,0.4949721305517167,57.694,37.455027820111276,57.693953844836926,132.6213775489032,18.727439
C14727,1150.724569,1.0,797.27,482.31,314.96,180.115216,0.75,0.333333,0.583333,0.083333,1,12,6000.0,1177.010626,261.521082,0.0,12,88.58555555555556,0.19178742816666666,4.500633818882717,66.43916666666667,180.11593646374584,44.99431142532082,120.57762057762058,180.115216
C14729,992.615052,1.0,162.28,0.0,162.28,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,333.66357400000004,462.34583399999997,0.0,12,27.046666666666667,0.992615052,0.7216753119916726,27.046666666666667,350.52585087688766,27.046666666666667,132.6213775489032,254.79644259747585
C14730,1360.029064,1.0,75.87,75.87,0.0,1482.6998210000002,0.083333,0.083333,0.0,0.166667,10,1,1500.0,328.843583,544.8166769999999,0.0,12,75.87030348121392,0.9066860426666667,0.603585750735013,75.87,741.3484278031444,47.7544350268379,75.87030348121392,148.26998210000002
C14733,1001.1299650000001,1.0,0.0,0.0,0.0,457.757366,0.0,0.0,0.0,0.083333,1,0,1200.0,462.290269,469.620367,0.0,12,77.08770577942487,0.8342749708333334,0.9843914393091048,inf,457.75919703678807,47.7544350268379,132.6213775489032,457.757366
C14737,1075.768647,1.0,200.0,200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,550.95426,290.977264,0.0,12,200.0008000032,0.8964738725000001,1.8934615455041188,200.0,350.52585087688766,47.7544350268379,200.0008000032,254.79644259747585
C14738,2270.22733,1.0,0.0,0.0,0.0,159.189426,0.0,0.0,0.0,0.083333,1,0,2400.0,495.667079,974.797056,0.0,12,77.08770577942487,0.9459280541666667,0.5084823307057669,inf,159.190062760251,47.7544350268379,132.6213775489032,159.189426
C14742,61.657183999999994,1.0,338.4,0.0,338.4,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,384.287358,135.392627,0.1,12,28.2,0.061657184,2.838318204727647,28.2,350.52585087688766,28.2,132.6213775489032,254.79644259747585
C14747,59.264067000000004,0.909091,203.08,0.0,203.08,956.7767449999999,0.666667,0.0,0.666667,0.166667,2,8,2000.0,1309.186831,204.315088,0.272727,12,25.384987307506346,0.029632033500000002,6.407685520513296,25.385,478.38741572516847,25.384987307506346,132.6213775489032,478.38837249999995
C14749,22.187914000000003,1.0,0.0,0.0,0.0,147.48526999999999,0.0,0.0,0.0,0.083333,1,0,3000.0,182.533898,155.060934,0.083333,12,77.08770577942487,0.007395971333333334,1.1771752774299682,inf,147.48585994343975,47.7544350268379,132.6213775489032,147.48526999999999
C14750,2118.77868,1.0,62.46,0.0,62.46,1361.312559,0.5,0.0,0.416667,0.25,4,6,4000.0,1080.520104,448.01369900000003,0.0,12,10.41,0.5296946699999999,2.4118014837756108,10.41,453.770853,12.491990006407994,132.6213775489032,340.32813975
C14767,531.2692049999999,1.0,33.4,0.0,33.4,0.0,1.0,0.0,1.0,0.0,0,12,3700.0,2508.700414,170.113751,0.0,12,2.783333333333333,0.1435862716216216,14.747193564616653,2.783333333333333,350.52585087688766,2.783333333333333,132.6213775489032,254.79644259747585
C14768,3699.6946909999997,1.0,0.0,0.0,0.0,1182.596884,0.0,0.0,0.0,0.416667,13,0,4000.0,769.962086,1698.5381,0.0,12,77.08770577942487,0.9249236727499999,0.4533086929283482,inf,236.51918758464993,47.7544350268379,132.6213775489032,90.96899107692307
C14770,591.103032,1.0,626.69,626.69,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,786.571498,311.637186,0.0,12,313.3443733112534,0.2364412128,2.5239975629865943,313.345,350.52585087688766,47.7544350268379,313.3443733112534,254.79644259747585
C14773,884.2309779999999,1.0,0.0,0.0,0.0,611.76416,0.0,0.0,0.0,0.083333,2,0,1200.0,883.943797,216.195821,0.0,12,77.08770577942487,0.7368591483333333,4.088625732502018,inf,611.7666070664282,47.7544350268379,132.6213775489032,305.88208
C14776,398.726283,1.0,393.49,393.49,0.0,787.215403,0.166667,0.166667,0.0,0.25,8,12,600.0,795.8603889999999,213.54801099999997,0.0,12,196.74460651078698,0.664543805,3.726845243246026,32.79083333333333,262.40513433333336,47.7544350268379,196.74460651078698,98.401925375
C14780,2173.970603,1.0,0.0,0.0,0.0,1192.786167,0.0,0.0,0.0,0.25,4,0,2400.0,445.86602800000003,1043.1484679999999,0.0,12,77.08770577942487,0.9058210845833334,0.42742336462885944,inf,397.595389,47.7544350268379,132.6213775489032,298.19654175
C14781,158.878732,1.0,738.65,0.0,738.65,109.36845500000001,0.833333,0.0,0.833333,0.083333,1,16,7500.0,899.2372,170.49203500000002,0.166667,12,73.86502954601183,0.021183830933333335,5.274364869889669,46.165625,109.36889247556991,73.86502954601183,132.6213775489032,109.36845500000001
C14790,1622.84216,1.0,248.74,0.0,248.74,1814.147021,0.333333,0.0,0.25,0.25,3,4,2500.0,1082.286757,384.449529,0.0,12,62.185062185062186,0.6491368639999999,2.8151595342440907,62.185,604.7156736666667,82.91333333333334,132.6213775489032,604.7156736666667
C14791,3899.7637409999998,1.0,0.0,0.0,0.0,925.7297599999999,0.0,0.0,0.0,0.083333,1,0,6500.0,877.767833,1454.215974,0.0,12,77.08770577942487,0.5999636524615384,0.603602111855223,inf,925.7334629338516,47.7544350268379,132.6213775489032,925.7297599999999
C14796,289.353197,1.0,461.68,201.0,260.68,0.0,0.333333,0.083333,0.166667,0.0,0,7,4500.0,282.32805099999996,183.50739,0.0,12,115.42011542011542,0.06430071044444445,1.5385105253799314,65.95428571428572,350.52585087688766,130.33973932052135,201.000804003216,254.79644259747585
